bim_code,product_category_slug,product_category_name_ar,product_category_name_en,product_category_child_slug,product_category_child_name_ar,product_category_child_name_en,brand_slug,brand_name_ar,brand_name_en,brand_country_code,product_type,name_ar,name_en,short_name_ar,unit_code,unit_name_ar,unit_name_en,unit_type,package_value,package_label_ar,package_label_en,country_code,market_scope,is_verified_egypt,verification_source,search_keywords,approval_status,sort_order
BIM-RT-CARS-003,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,cars_showroom,سيارات,Cars,chevrolet,شيفروليه,Chevrolet,US,simple,شيفروليه اوبترا,Chevrolet Optra,اوبترا,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,شيفروليه اوبترا سيارة car,approved,219
BIM-RT-CARS-004,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,cars_showroom,سيارات,Cars,chevrolet,شيفروليه,Chevrolet,US,simple,شيفروليه كابتيفا,Chevrolet Captiva,كابتيفا,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,شيفروليه كابتيفا سيارة car,approved,220
BIM-RT-CARS-005,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,cars_showroom,سيارات,Cars,nissan,نيسان,Nissan,JP,simple,نيسان صني,Nissan Sunny,صني,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,نيسان صني سيارة car,approved,221
BIM-RT-CARS-006,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,cars_showroom,سيارات,Cars,kia,كيا,Kia,KR,simple,كيا سيراتو,Kia Cerato,سيراتو,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,كيا سيراتو سيارة car,approved,222
BIM-RT-CARS-007,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,cars_showroom,سيارات,Cars,kia,كيا,Kia,KR,simple,كيا بيجاس,Kia Pegas,بيجاس,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,كيا بيجاس سيارة car,approved,223
BIM-RT-CARS-008,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,cars_showroom,سيارات,Cars,toyota,تويوتا,Toyota,JP,simple,تويوتا كورولا,Toyota Corolla,كورولا,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,تويوتا كورولا سيارة car,approved,224
BIM-RT-CARS-009,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,cars_showroom,سيارات,Cars,mg_motor,ام جي,MG,CN,simple,ام جي MG٥,MG MG5,MG٥,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,ام جي MG٥ سيارة car,approved,225
BIM-RT-CARS-010,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,cars_showroom,سيارات,Cars,mg_motor,ام جي,MG,CN,simple,ام جي ZS,MG ZS,ZS,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,ام جي ZS سيارة car,approved,226
BIM-RT-CARS-011,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,cars_showroom,سيارات,Cars,renault,رينو,Renault,FR,simple,رينو لوجان,Renault Logan,لوجان,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,رينو لوجان سيارة car,approved,227
BIM-RT-CARS-012,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,cars_showroom,سيارات,Cars,fiat,فيات,Fiat,IT,simple,فيات تيبو,Fiat Tipo,تيبو,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,فيات تيبو سيارة car,approved,228
BIM-RT-MOTO-001,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,motorcycles,موتوسيكلات,Motorcycles,bajaj,باجاج,Bajaj,IN,simple,باجاج بوكسر ١٥٠,Bajaj Boxer 150,بوكسر ١٥٠,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,بوكسر ١٥٠ موتوسيكل motorcycle,approved,229
BIM-RT-MOTO-002,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,motorcycles,موتوسيكلات,Motorcycles,bajaj,باجاج,Bajaj,IN,simple,باجاج بلسر ١٨٠,Bajaj Pulsar 180,بلسر ١٨٠,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,بلسر ١٨٠ موتوسيكل motorcycle,approved,230
BIM-RT-MOTO-003,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,motorcycles,موتوسيكلات,Motorcycles,honda,هوندا,Honda,JP,simple,هوندا CG ١٥٠,Honda CG 150,CG ١٥٠,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,CG ١٥٠ موتوسيكل motorcycle,approved,231
BIM-RT-MOTO-004,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,motorcycles,موتوسيكلات,Motorcycles,suzuki,سوزوكي,Suzuki,JP,simple,سوزوكي GD ١١٠,Suzuki GD 110,GD ١١٠,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,GD ١١٠ موتوسيكل motorcycle,approved,232
BIM-RT-MOTO-005,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,motorcycles,موتوسيكلات,Motorcycles,tvs,تي في اس,TVS,IN,simple,تي في اس ابتشي ١٦٠,TVS Apache 160,ابتشي ١٦٠,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,ابتشي ١٦٠ موتوسيكل motorcycle,approved,233
BIM-RT-MOTO-006,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,motorcycles,موتوسيكلات,Motorcycles,generic,بدون علامة,Generic,EG,simple,سكوتر ١٥٠ سي سي,Generic Scooter 150cc,سكوتر ١٥٠ سي سي,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,سكوتر ١٥٠ سي سي موتوسيكل motorcycle,approved,234
BIM-RT-MOTO-007,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,motorcycles,موتوسيكلات,Motorcycles,generic,بدون علامة,Generic,EG,simple,تروسيكل نقل بضائع,Generic Cargo Tricycle,تروسيكل نقل بضائع,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,تروسيكل نقل بضائع موتوسيكل motorcycle,approved,235
BIM-RT-ASPR-001,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_spare_parts,قطع غيار سيارات,Auto Spare Parts,bosch,بوش,Bosch,DE,simple,بوش بوجيهات سيارة طقم ٤,Bosch Spark Plugs Set of 4,بوجيهات,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,بوجيهات قطع غيار spare part,approved,236
BIM-RT-ASPR-002,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_spare_parts,قطع غيار سيارات,Auto Spare Parts,bosch,بوش,Bosch,DE,simple,بوش مساحات زجاج أمامي طقم,Bosch Wiper Blades Set,مساحات,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,مساحات قطع غيار spare part,approved,237
BIM-RT-ASPR-003,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_spare_parts,قطع غيار سيارات,Auto Spare Parts,ngk,ان جي كيه,NGK,JP,simple,ان جي كيه بوجيهات ايريديوم طقم ٤,NGK Iridium Spark Plugs Set of 4,بوجيهات,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,بوجيهات قطع غيار spare part,approved,238
BIM-RT-ASPR-004,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_spare_parts,قطع غيار سيارات,Auto Spare Parts,denso,دينسو,Denso,JP,simple,دينسو دينامو سيارة,Denso Alternator,دينامو,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,دينامو قطع غيار spare part,approved,239
BIM-RT-ASPR-005,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_spare_parts,قطع غيار سيارات,Auto Spare Parts,mann_filter,مان فلتر,Mann Filter,DE,simple,مان فلتر فلتر زيت,Mann Filter Oil Filter,فلتر زيت,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,فلتر زيت قطع غيار spare part,approved,240
BIM-RT-ASPR-006,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_spare_parts,قطع غيار سيارات,Auto Spare Parts,mann_filter,مان فلتر,Mann Filter,DE,simple,مان فلتر فلتر هواء,Mann Filter Air Filter,فلتر هواء,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,فلتر هواء قطع غيار spare part,approved,241
BIM-RT-ASPR-007,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_spare_parts,قطع غيار سيارات,Auto Spare Parts,mann_filter,مان فلتر,Mann Filter,DE,simple,مان فلتر فلتر بنزين,Mann Filter Fuel Filter,فلتر بنزين,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,فلتر بنزين قطع غيار spare part,approved,242
BIM-RT-ASPR-008,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_spare_parts,قطع غيار سيارات,Auto Spare Parts,valeo,فاليو,Valeo,FR,simple,فاليو طقم دبرياج,Valeo Clutch Kit,طقم دبرياج,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,طقم دبرياج قطع غيار spare part,approved,243
BIM-RT-ASPR-009,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_spare_parts,قطع غيار سيارات,Auto Spare Parts,generic,بدون علامة,Generic,EG,simple,تيل فرامل أمامي,Generic Front Brake Pads,تيل فرامل,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,تيل فرامل قطع غيار spare part,approved,244
BIM-RT-ASPR-010,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_spare_parts,قطع غيار سيارات,Auto Spare Parts,generic,بدون علامة,Generic,EG,simple,بطارية سيارة ٧٠ أمبير,Generic Car Battery 70Ah,بطارية سيارة,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,بطارية سيارة قطع غيار spare part,approved,245
BIM-RT-AACC-001,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_accessories,إكسسوارات سيارات,Auto Accessories,generic,بدون علامة,Generic,EG,simple,مفارش سيارة جلد طقم,Leather Seat Covers Set,مفارش سيارة,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,مفارش سيارة اكسسوار سيارة car accessory,approved,246
BIM-RT-AACC-002,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_accessories,إكسسوارات سيارات,Auto Accessories,generic,بدون علامة,Generic,EG,simple,دواسات أرضية مطاط طقم,Rubber Floor Mats Set,دواسات أرضية,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,دواسات أرضية اكسسوار سيارة car accessory,approved,247
BIM-RT-AACC-003,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_accessories,إكسسوارات سيارات,Auto Accessories,generic,بدون علامة,Generic,EG,simple,شاشة سيارة أندرويد ٩ بوصة,Android Car Screen 9 inch,شاشة سيارة,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,شاشة سيارة اكسسوار سيارة car accessory,approved,248
BIM-RT-AACC-004,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_accessories,إكسسوارات سيارات,Auto Accessories,generic,بدون علامة,Generic,EG,simple,كاميرا خلفية للسيارة,Car Rear Camera,كاميرا خلفية,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,كاميرا خلفية اكسسوار سيارة car accessory,approved,249
BIM-RT-AACC-005,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_accessories,إكسسوارات سيارات,Auto Accessories,generic,بدون علامة,Generic,EG,simple,حامل موبايل للسيارة,Car Phone Holder,حامل موبايل,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,حامل موبايل اكسسوار سيارة car accessory,approved,250
BIM-RT-AACC-006,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_accessories,إكسسوارات سيارات,Auto Accessories,generic,بدون علامة,Generic,EG,simple,غطاء سيارة خارجي,Car Body Cover,غطاء سيارة,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,غطاء سيارة اكسسوار سيارة car accessory,approved,251
BIM-RT-AACC-007,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_accessories,إكسسوارات سيارات,Auto Accessories,generic,بدون علامة,Generic,EG,simple,معطر سيارة,Car Air Freshener,معطر سيارة,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,معطر سيارة اكسسوار سيارة car accessory,approved,252
BIM-RT-AACC-008,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_accessories,إكسسوارات سيارات,Auto Accessories,generic,بدون علامة,Generic,EG,simple,كمبروسر هواء للكاوتش,Tire Air Compressor,كمبروسر هواء,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,كمبروسر هواء اكسسوار سيارة car accessory,approved,253
BIM-RT-TIRE-001,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,tires_rims,جنوط وكاوتش,Tires & Rims,pirelli,بيريللي,Pirelli,IT,simple,بيريللي كاوتش ١٩٥/٦٥ R١٥,Pirelli Tire 195/65 R15,كاوتش سيارة,pcs,قطعة,Piece,count,,١٩٥/٦٥ R١٥,,EG,egypt,0,research,كاوتش tire Pirelli 195/65 R15,approved,254
BIM-RT-TIRE-002,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,tires_rims,جنوط وكاوتش,Tires & Rims,michelin,ميشلان,Michelin,FR,simple,ميشلان كاوتش ١٩٥/٦٥ R١٥,Michelin Tire 195/65 R15,كاوتش سيارة,pcs,قطعة,Piece,count,,١٩٥/٦٥ R١٥,,EG,egypt,0,research,كاوتش tire Michelin 195/65 R15,approved,255
BIM-RT-TIRE-003,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,tires_rims,جنوط وكاوتش,Tires & Rims,michelin,ميشلان,Michelin,FR,simple,ميشلان كاوتش ٢٠٥/٥٥ R١٦,Michelin Tire 205/55 R16,كاوتش سيارة,pcs,قطعة,Piece,count,,٢٠٥/٥٥ R١٦,,EG,egypt,0,research,كاوتش tire Michelin 205/55 R16,approved,256
BIM-RT-TIRE-004,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,tires_rims,جنوط وكاوتش,Tires & Rims,bridgestone,بريدجستون,Bridgestone,JP,simple,بريدجستون كاوتش ١٨٥/٦٥ R١٥,Bridgestone Tire 185/65 R15,كاوتش سيارة,pcs,قطعة,Piece,count,,١٨٥/٦٥ R١٥,,EG,egypt,0,research,كاوتش tire Bridgestone 185/65 R15,approved,257
BIM-RT-TIRE-005,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,tires_rims,جنوط وكاوتش,Tires & Rims,dunlop,دنلوب,Dunlop,GB,simple,دنلوب كاوتش ١٩٥/٦٠ R١٥,Dunlop Tire 195/60 R15,كاوتش سيارة,pcs,قطعة,Piece,count,,١٩٥/٦٠ R١٥,,EG,egypt,0,research,كاوتش tire Dunlop 195/60 R15,approved,258
BIM-RT-TIRE-006,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,tires_rims,جنوط وكاوتش,Tires & Rims,kumho,كومهو,Kumho,KR,simple,كومهو كاوتش ٢٠٥/٥٥ R١٦,Kumho Tire 205/55 R16,كاوتش سيارة,pcs,قطعة,Piece,count,,٢٠٥/٥٥ R١٦,,EG,egypt,0,research,كاوتش tire Kumho 205/55 R16,approved,259
BIM-RT-TIRE-007,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,tires_rims,جنوط وكاوتش,Tires & Rims,lassa,لاسا,Lassa,TR,simple,لاسا كاوتش ١٧٥/٧٠ R١٣,Lassa Tire 175/70 R13,كاوتش سيارة,pcs,قطعة,Piece,count,,١٧٥/٧٠ R١٣,,EG,egypt,0,research,كاوتش tire Lassa 175/70 R13,approved,260
BIM-RT-TIRE-008,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,tires_rims,جنوط وكاوتش,Tires & Rims,continental,كونتيننتال,Continental,DE,simple,كونتيننتال كاوتش ٢١٥/٦٠ R١٦,Continental Tire 215/60 R16,كاوتش سيارة,pcs,قطعة,Piece,count,,٢١٥/٦٠ R١٦,,EG,egypt,0,research,كاوتش tire Continental 215/60 R16,approved,261
BIM-RT-TIRE-009,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,tires_rims,جنوط وكاوتش,Tires & Rims,generic,بدون علامة,Generic,EG,simple,جنط حديد ١٥ بوصة,Steel Rim 15 inch,جنط حديد,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,جنط حديد جنط rim,approved,262
BIM-RT-TIRE-010,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,tires_rims,جنوط وكاوتش,Tires & Rims,generic,بدون علامة,Generic,EG,simple,جنط سبيكة ١٦ بوصة,Alloy Rim 16 inch,جنط سبيكة,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,جنط سبيكة جنط rim,approved,263
BIM-RT-TIRE-011,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,tires_rims,جنوط وكاوتش,Tires & Rims,generic,بدون علامة,Generic,EG,simple,طقم صواميل جنط,Wheel Nuts Set,صواميل جنط,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,صواميل جنط جنط rim,approved,264
BIM-RT-AOIL-001,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_oils_fluids,زيوت سيارات,Auto Oils & Fluids,mobil,موبيل,Mobil,US,simple,موبيل زيت محرك سوبر ٢٠W-٥٠ ٤ لتر,Mobil Super Engine Oil 20W-50,زيت محرك سوبر ٢٠W-٥٠,l,لتر,Liter,volume,4,٤ لتر,,EG,egypt,0,research,زيت محرك سوبر ٢٠W-٥٠ زيت oil,approved,265
BIM-RT-AOIL-002,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_oils_fluids,زيوت سيارات,Auto Oils & Fluids,mobil,موبيل,Mobil,US,simple,موبيل زيت محرك سينثتك ٥W-٤٠ ٤ لتر,Mobil Synthetic Engine Oil 5W-40,زيت محرك سينثتك ٥W-٤٠,l,لتر,Liter,volume,4,٤ لتر,,EG,egypt,0,research,زيت محرك سينثتك ٥W-٤٠ زيت oil,approved,266
BIM-RT-AOIL-003,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_oils_fluids,زيوت سيارات,Auto Oils & Fluids,castrol,كاسترول,Castrol,GB,simple,كاسترول زيت محرك ماجناتك ١٠W-٤٠ ٤ لتر,Castrol Magnatec Engine Oil 10W-40,زيت محرك ماجناتك ١٠W-٤٠,l,لتر,Liter,volume,4,٤ لتر,,EG,egypt,0,research,زيت محرك ماجناتك ١٠W-٤٠ زيت oil,approved,267
BIM-RT-AOIL-004,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_oils_fluids,زيوت سيارات,Auto Oils & Fluids,castrol,كاسترول,Castrol,GB,simple,كاسترول زيت محرك GTX ٢٠W-٥٠ ٤ لتر,Castrol GTX Engine Oil 20W-50,زيت محرك GTX ٢٠W-٥٠,l,لتر,Liter,volume,4,٤ لتر,,EG,egypt,0,research,زيت محرك GTX ٢٠W-٥٠ زيت oil,approved,268
BIM-RT-AOIL-005,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_oils_fluids,زيوت سيارات,Auto Oils & Fluids,shell,شل,Shell,GB,simple,شل زيت محرك هيلكس HX٧ ١٠W-٤٠ ٤ لتر,Shell Helix HX7 Engine Oil 10W-40,زيت محرك هيلكس HX٧ ١٠W-٤٠,l,لتر,Liter,volume,4,٤ لتر,,EG,egypt,0,research,زيت محرك هيلكس HX٧ ١٠W-٤٠ زيت oil,approved,269
BIM-RT-AOIL-006,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_oils_fluids,زيوت سيارات,Auto Oils & Fluids,total_lubricants,توتال,Total Lubricants,FR,simple,توتال زيت محرك كوارتز ٢٠W-٥٠ ٤ لتر,Total Lubricants Quartz Engine Oil 20W-50,زيت محرك كوارتز ٢٠W-٥٠,l,لتر,Liter,volume,4,٤ لتر,,EG,egypt,0,research,زيت محرك كوارتز ٢٠W-٥٠ زيت oil,approved,270
BIM-RT-AOIL-007,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_oils_fluids,زيوت سيارات,Auto Oils & Fluids,wataniya,الوطنية,Wataniya,EG,simple,الوطنية زيت محرك ٢٠W-٥٠ ٤ لتر,Wataniya Engine Oil 20W-50,زيت محرك ٢٠W-٥٠,l,لتر,Liter,volume,4,٤ لتر,,EG,egypt,0,research,زيت محرك ٢٠W-٥٠ زيت oil,approved,271
BIM-RT-AOIL-008,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_oils_fluids,زيوت سيارات,Auto Oils & Fluids,misr_petroleum,مصر للبترول,Misr Petroleum,EG,simple,مصر للبترول زيت محرك ٢٠W-٥٠ ٤ لتر,Misr Petroleum Engine Oil 20W-50,زيت محرك ٢٠W-٥٠,l,لتر,Liter,volume,4,٤ لتر,,EG,egypt,0,research,زيت محرك ٢٠W-٥٠ زيت oil,approved,272
BIM-RT-AOIL-009,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_oils_fluids,زيوت سيارات,Auto Oils & Fluids,chevron,شيفرون,Chevron,US,simple,شيفرون زيت محرك ديلو ١٥W-٤٠ ٤ لتر,Chevron Delo Engine Oil 15W-40,زيت محرك ديلو ١٥W-٤٠,l,لتر,Liter,volume,4,٤ لتر,,EG,egypt,0,research,زيت محرك ديلو ١٥W-٤٠ زيت oil,approved,273
BIM-RT-AOIL-010,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_oils_fluids,زيوت سيارات,Auto Oils & Fluids,generic,بدون علامة,Generic,EG,simple,زيت فتيس أوتوماتيك ATF ١ لتر,Generic ATF Transmission Oil,زيت فتيس أوتوماتيك ATF,l,لتر,Liter,volume,1,١ لتر,,EG,egypt,0,research,زيت فتيس أوتوماتيك ATF زيت oil,approved,274
BIM-RT-AOIL-011,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_oils_fluids,زيوت سيارات,Auto Oils & Fluids,generic,بدون علامة,Generic,EG,simple,مياه رادياتير مركزة ١ لتر,Generic Radiator Coolant,مياه رادياتير مركزة,l,لتر,Liter,volume,1,١ لتر,,EG,egypt,0,research,مياه رادياتير مركزة زيت oil,approved,275
BIM-RT-AOIL-012,vehicles_parts,مركبات وقطع غيار,Vehicles & Parts,auto_oils_fluids,زيوت سيارات,Auto Oils & Fluids,generic,بدون علامة,Generic,EG,simple,زيت فرامل DOT٤ ١ لتر,Generic Brake Fluid DOT4,زيت فرامل DOT٤,l,لتر,Liter,volume,1,١ لتر,,EG,egypt,0,research,زيت فرامل DOT٤ زيت oil,approved,276
BIM-RT-MATT-001,home_furnishings,أثاث ومفروشات,Home & Furnishings,mattresses,مراتب,Mattresses,janssen,جانسن,Janssen,EG,simple,جانسن مرتبة طبية ١٦٠×٢٠٠,Janssen Medical Mattress 160x200,مرتبة,pcs,قطعة,Piece,count,,١٦٠×٢٠٠,,EG,egypt,0,research,مرتبة mattress ١٦٠×٢٠٠,approved,277
BIM-RT-MATT-002,home_furnishings,أثاث ومفروشات,Home & Furnishings,mattresses,مراتب,Mattresses,janssen,جانسن,Janssen,EG,simple,جانسن مرتبة سوست ١٨٠×٢٠٠,Janssen Spring Mattress 180x200,مرتبة,pcs,قطعة,Piece,count,,١٨٠×٢٠٠,,EG,egypt,0,research,مرتبة mattress ١٨٠×٢٠٠,approved,278
BIM-RT-MATT-003,home_furnishings,أثاث ومفروشات,Home & Furnishings,mattresses,مراتب,Mattresses,generic,بدون علامة,Generic,EG,simple,مرتبة اسفنج ضغط عالي ١٢٠×٢٠٠,Generic High-Density Foam Mattress 120x200,مرتبة,pcs,قطعة,Piece,count,,١٢٠×٢٠٠,,EG,egypt,0,research,مرتبة mattress ١٢٠×٢٠٠,approved,279
BIM-RT-MATT-004,home_furnishings,أثاث ومفروشات,Home & Furnishings,mattresses,مراتب,Mattresses,generic,بدون علامة,Generic,EG,simple,مرتبة اسفنج ٩٠×٢٠٠,Generic Foam Mattress 90x200,مرتبة,pcs,قطعة,Piece,count,,٩٠×٢٠٠,,EG,egypt,0,research,مرتبة mattress ٩٠×٢٠٠,approved,280
BIM-RT-MATT-005,home_furnishings,أثاث ومفروشات,Home & Furnishings,mattresses,مراتب,Mattresses,generic,بدون علامة,Generic,EG,simple,مرتبة سرير أطفال ٧٠×١٤٠,Generic Baby Cot Mattress 70x140,مرتبة,pcs,قطعة,Piece,count,,٧٠×١٤٠,,EG,egypt,0,research,مرتبة mattress ٧٠×١٤٠,approved,281
BIM-RT-MATT-006,home_furnishings,أثاث ومفروشات,Home & Furnishings,mattresses,مراتب,Mattresses,generic,بدون علامة,Generic,EG,simple,مخدة اسفنج طبية,Generic Medical Foam Pillow,مرتبة,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,مرتبة mattress ,approved,282
BIM-RT-FOAM-001,home_furnishings,أثاث ومفروشات,Home & Furnishings,foam_products,إسفنج,Foam Products,generic,بدون علامة,Generic,EG,simple,لوح اسفنج ضغط عالي ٥ سم,High-Density Foam Sheet 5cm,لوح اسفنج,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,لوح اسفنج اسفنج foam,approved,283
BIM-RT-FOAM-002,home_furnishings,أثاث ومفروشات,Home & Furnishings,foam_products,إسفنج,Foam Products,generic,بدون علامة,Generic,EG,simple,لوح اسفنج ضغط عادي ١٠ سم,Standard Foam Sheet 10cm,لوح اسفنج,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,لوح اسفنج اسفنج foam,approved,284
BIM-RT-FOAM-003,home_furnishings,أثاث ومفروشات,Home & Furnishings,foam_products,إسفنج,Foam Products,generic,بدون علامة,Generic,EG,simple,اسفنج ظهر كنبة,Sofa Back Foam,اسفنج كنبة,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,اسفنج كنبة اسفنج foam,approved,285
BIM-RT-FOAM-004,home_furnishings,أثاث ومفروشات,Home & Furnishings,foam_products,إسفنج,Foam Products,generic,بدون علامة,Generic,EG,simple,اسفنج عازل صوت,Acoustic Foam Panel,اسفنج عازل,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,اسفنج عازل اسفنج foam,approved,286
BIM-RT-FOAM-005,home_furnishings,أثاث ومفروشات,Home & Furnishings,foam_products,إسفنج,Foam Products,generic,بدون علامة,Generic,EG,simple,حشو مخدات اسفنج مفروم كيلو,Shredded Foam Filling 1kg,حشو مخدات,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,حشو مخدات اسفنج foam,approved,287
BIM-RT-CARP2-001,home_furnishings,أثاث ومفروشات,Home & Furnishings,carpets_rugs,سجاد,Carpets & Rugs,oriental_weavers,أوريونتال ويفرز,Oriental Weavers,EG,simple,أوريونتال ويفرز سجاد موكيت ١٦٠×٢٣٠,Oriental Weavers Machine-Made Carpet 160x230,سجاد,pcs,قطعة,Piece,count,,١٦٠×٢٣٠,,EG,egypt,0,research,سجاد carpet rug ١٦٠×٢٣٠,approved,288
BIM-RT-CARP2-002,home_furnishings,أثاث ومفروشات,Home & Furnishings,carpets_rugs,سجاد,Carpets & Rugs,oriental_weavers,أوريونتال ويفرز,Oriental Weavers,EG,simple,أوريونتال ويفرز سجاد موكيت ٢٠٠×٢٩٠,Oriental Weavers Machine-Made Carpet 200x290,سجاد,pcs,قطعة,Piece,count,,٢٠٠×٢٩٠,,EG,egypt,0,research,سجاد carpet rug ٢٠٠×٢٩٠,approved,289
BIM-RT-CARP2-003,home_furnishings,أثاث ومفروشات,Home & Furnishings,carpets_rugs,سجاد,Carpets & Rugs,oriental_weavers,أوريونتال ويفرز,Oriental Weavers,EG,simple,أوريونتال ويفرز سجادة صلاة,Oriental Weavers Prayer Rug,سجاد,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,سجاد carpet rug ,approved,290
